Session,Contrat établissement,g_ea_lib_vx,numero_departement,nombre_de_boursiers
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Privé,Lycée Saint Stanislas,30,586
2019,Privé,Lycée Saint Stanislas,30,775
2019,Privé,Lycée Saint Stanislas,30,577
2019,Privé,Lycée Saint Stanislas,30,144
2019,Privé,Lycée Saint Stanislas,30,2282
2019,Privé,Lycée Saint Stanislas,30,1448
2019,Privé,Lycée Saint Stanislas,30,3924
2019,Privé,Lycée Saint Stanislas,30,48
2019,Privé,Lycée Saint Stanislas,30,10483
2019,Privé,Lycée Saint Stanislas,30,171
2019,Privé,Lycée Pierre_Marie THEAS,82,3468
2019,Privé,Lycée Pierre_Marie THEAS,82,668
2019,Privé,Lycée Pierre_Marie THEAS,82,68
2019,Privé,Lycée Pierre_Marie THEAS,82,29
2019,Privé,Lycée Pierre_Marie THEAS,82,106
2019,Privé,Lycée Pierre_Marie THEAS,82,1427
2019,Privé,Lycée Pierre_Marie THEAS,82,344
2019,Privé,Lycée Pierre_Marie THEAS,82,115
2019,Privé,Lycée Pierre_Marie THEAS,82,27
2019,Privé,Lycée Pierre_Marie THEAS,82,0
2019,Public,Lycée professionnel Marie Curie,30,586
2019,Public,Lycée professionnel Marie Curie,30,775
2019,Public,Lycée professionnel Marie Curie,30,577
2019,Public,Lycée professionnel Marie Curie,30,144
2019,Public,Lycée professionnel Marie Curie,30,2282
2019,Public,Lycée professionnel Marie Curie,30,1448
2019,Public,Lycée professionnel Marie Curie,30,3924
2019,Public,Lycée professionnel Marie Curie,30,48
2019,Public,Lycée professionnel Marie Curie,30,10483
2019,Public,Lycée professionnel Marie Curie,30,171
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,228
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,15243
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,3446
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,827
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,7047
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,1122
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,33
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,479
2019,Public,Lycée agricole Frédéric BAZILLE - Agropolis (Classes Agri),34,265
2019,Public,Lycée professionnel Joseph Marie Jacquard,,
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,156
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,26
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,903
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,376
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,17
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,2163
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,36
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,697
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,145
2019,Public,Lycée professionnel et technologique de L'Arrouza,65,119
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,592
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,204
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,998
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,34
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,4107
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,1702
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,249
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,55
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,245
2019,Public,Lycée professionnel Docteur Clement De Pemille,81,26
2019,Public,Lycée Hemingway - De La Camargue,30,586
2019,Public,Lycée Hemingway - De La Camargue,30,775
2019,Public,Lycée Hemingway - De La Camargue,30,577
2019,Public,Lycée Hemingway - De La Camargue,30,144
2019,Public,Lycée Hemingway - De La Camargue,30,2282
2019,Public,Lycée Hemingway - De La Camargue,30,1448
2019,Public,Lycée Hemingway - De La Camargue,30,3924
2019,Public,Lycée Hemingway - De La Camargue,30,48
2019,Public,Lycée Hemingway - De La Camargue,30,10483
2019,Public,Lycée Hemingway - De La Camargue,30,171
2019,Public,Lycée polyvalent Louise Michel,11,979
2019,Public,Lycée polyvalent Louise Michel,11,134
2019,Public,Lycée polyvalent Louise Michel,11,2213
2019,Public,Lycée polyvalent Louise Michel,11,199
2019,Public,Lycée polyvalent Louise Michel,11,103
2019,Public,Lycée polyvalent Louise Michel,11,69
2019,Public,Lycée polyvalent Louise Michel,11,0
2019,Public,Lycée polyvalent Louise Michel,11,272
2019,Public,Lycée polyvalent Louise Michel,11,5366
2019,Public,Lycée polyvalent Louise Michel,11,6
2019,Public,Lycée Rive Gauche,31,13581
2019,Public,Lycée Rive Gauche,31,6066
2019,Public,Lycée Rive Gauche,31,23
2019,Public,Lycée Rive Gauche,31,3126
2019,Public,Lycée Rive Gauche,31,643
2019,Public,Lycée Rive Gauche,31,896
2019,Public,Lycée Rive Gauche,31,511
2019,Public,Lycée Rive Gauche,31,446
2019,Public,Lycée Rive Gauche,31,100
2019,Public,Lycée Rive Gauche,31,180
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,592
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,204
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,998
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,34
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,4107
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,1702
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,249
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,55
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,245
2019,Public,SECTION ENSEIGNEMENT GENERAL ET TECHNOLOGIQUE CLEMENT DE PEMILLE,81,26
2019,Public,Lycée Jean Monnet,34,228
2019,Public,Lycée Jean Monnet,34,15243
2019,Public,Lycée Jean Monnet,34,3446
2019,Public,Lycée Jean Monnet,34,827
2019,Public,Lycée Jean Monnet,34,7047
2019,Public,Lycée Jean Monnet,34,1122
2019,Public,Lycée Jean Monnet,34,33
2019,Public,Lycée Jean Monnet,34,479
2019,Public,Lycée Jean Monnet,34,265
2019,Public,Lycée professionnel de l'Ameublement,31,13581
2019,Public,Lycée professionnel de l'Ameublement,31,6066
2019,Public,Lycée professionnel de l'Ameublement,31,23
2019,Public,Lycée professionnel de l'Ameublement,31,3126
2019,Public,Lycée professionnel de l'Ameublement,31,643
2019,Public,Lycée professionnel de l'Ameublement,31,896
2019,Public,Lycée professionnel de l'Ameublement,31,511
2019,Public,Lycée professionnel de l'Ameublement,31,446
2019,Public,Lycée professionnel de l'Ameublement,31,100
2019,Public,Lycée professionnel de l'Ameublement,31,180
2019,Public,Lycée Alexis Monteil,12,413
2019,Public,Lycée Alexis Monteil,12,140
2019,Public,Lycée Alexis Monteil,12,677
2019,Public,Lycée Alexis Monteil,12,679
2019,Public,Lycée Alexis Monteil,12,304
2019,Public,Lycée Alexis Monteil,12,52
2019,Public,Lycée Alexis Monteil,12,20
2019,Public,Lycée Alexis Monteil,12,1716
2019,Public,Lycée Alexis Monteil,12,91
2019,Public,Lycée Alexis Monteil,12,7
2019,Public,Lycée Marie Curie,65,156
2019,Public,Lycée Marie Curie,65,26
2019,Public,Lycée Marie Curie,65,903
2019,Public,Lycée Marie Curie,65,376
2019,Public,Lycée Marie Curie,65,17
2019,Public,Lycée Marie Curie,65,2163
2019,Public,Lycée Marie Curie,65,36
2019,Public,Lycée Marie Curie,65,697
2019,Public,Lycée Marie Curie,65,145
2019,Public,Lycée Marie Curie,65,119
2019,Public,IFSI CH de Carcassonne,11,979
2019,Public,IFSI CH de Carcassonne,11,134
2019,Public,IFSI CH de Carcassonne,11,2213
2019,Public,IFSI CH de Carcassonne,11,199
2019,Public,IFSI CH de Carcassonne,11,103
2019,Public,IFSI CH de Carcassonne,11,69
2019,Public,IFSI CH de Carcassonne,11,0
2019,Public,IFSI CH de Carcassonne,11,272
2019,Public,IFSI CH de Carcassonne,11,5366
2019,Public,IFSI CH de Carcassonne,11,6
2019,Public,IFSI CHU Nimes,30,586
2019,Public,IFSI CHU Nimes,30,775
2019,Public,IFSI CHU Nimes,30,577
2019,Public,IFSI CHU Nimes,30,144
2019,Public,IFSI CHU Nimes,30,2282
2019,Public,IFSI CHU Nimes,30,1448
2019,Public,IFSI CHU Nimes,30,3924
2019,Public,IFSI CHU Nimes,30,48
2019,Public,IFSI CHU Nimes,30,10483
2019,Public,IFSI CHU Nimes,30,171
2019,Privé,IFSI- Hospit. Privée,34,228
2019,Privé,IFSI- Hospit. Privée,34,15243
2019,Privé,IFSI- Hospit. Privée,34,3446
2019,Privé,IFSI- Hospit. Privée,34,827
2019,Privé,IFSI- Hospit. Privée,34,7047
2019,Privé,IFSI- Hospit. Privée,34,1122
2019,Privé,IFSI- Hospit. Privée,34,33
2019,Privé,IFSI- Hospit. Privée,34,479
2019,Privé,IFSI- Hospit. Privée,34,265
2019,Public,IFSI CH Auch,32,640
2019,Public,IFSI CH Auch,32,14
2019,Public,IFSI CH Auch,32,1665
2019,Public,IFSI CH Auch,32,402
2019,Public,IFSI CH Auch,32,173
2019,Public,IFSI CH Auch,32,73
2019,Public,IFSI CH Auch,32,80
2019,Public,IFSI CH Auch,32,35
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,13581
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,6066
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,23
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,3126
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,643
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,896
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,511
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,446
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,100
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,180
2019,Privé,Institut Régional du Travail Social de Montpellier,34,228
2019,Privé,Institut Régional du Travail Social de Montpellier,34,15243
2019,Privé,Institut Régional du Travail Social de Montpellier,34,3446
2019,Privé,Institut Régional du Travail Social de Montpellier,34,827
2019,Privé,Institut Régional du Travail Social de Montpellier,34,7047
2019,Privé,Institut Régional du Travail Social de Montpellier,34,1122
2019,Privé,Institut Régional du Travail Social de Montpellier,34,33
2019,Privé,Institut Régional du Travail Social de Montpellier,34,479
2019,Privé,Institut Régional du Travail Social de Montpellier,34,265
2019,Privé,Lycée Emmanuel d'Alzon,30,586
2019,Privé,Lycée Emmanuel d'Alzon,30,775
2019,Privé,Lycée Emmanuel d'Alzon,30,577
2019,Privé,Lycée Emmanuel d'Alzon,30,144
2019,Privé,Lycée Emmanuel d'Alzon,30,2282
2019,Privé,Lycée Emmanuel d'Alzon,30,1448
2019,Privé,Lycée Emmanuel d'Alzon,30,3924
2019,Privé,Lycée Emmanuel d'Alzon,30,48
2019,Privé,Lycée Emmanuel d'Alzon,30,10483
2019,Privé,Lycée Emmanuel d'Alzon,30,171
2019,Public,Université Toulouse 2 Jean Jaurès,31,13581
2019,Public,Université Toulouse 2 Jean Jaurès,31,6066
2019,Public,Université Toulouse 2 Jean Jaurès,31,23
2019,Public,Université Toulouse 2 Jean Jaurès,31,3126
2019,Public,Université Toulouse 2 Jean Jaurès,31,643
2019,Public,Université Toulouse 2 Jean Jaurès,31,896
2019,Public,Université Toulouse 2 Jean Jaurès,31,511
2019,Public,Université Toulouse 2 Jean Jaurès,31,446
2019,Public,Université Toulouse 2 Jean Jaurès,31,100
2019,Public,Université Toulouse 2 Jean Jaurès,31,180
2019,Public,"Université de Montpellier, Antenne de Mende",48,614
2019,Public,"Université de Montpellier, Antenne de Mende",48,12
2019,Public,"Université de Montpellier, Antenne de Mende",48,195
2019,Public,"Université de Montpellier, Antenne de Mende",48,154
2019,Public,"Université de Montpellier, Antenne de Mende",48,92
2019,Public,"Université de Montpellier, Antenne de Mende",48,123
2019,Public,"Université de Montpellier, Antenne de Mende",48,21
2019,Public,"Université de Montpellier, Antenne de Mende",48,21
2019,Public,"Université de Montpellier, Antenne de Mende",48,10
2019,Public,"Université de Montpellier, Antenne de Mende",48,174
2019,Privé,Institut Régional du Travail Social de Montpellier,34,228
2019,Privé,Institut Régional du Travail Social de Montpellier,34,15243
2019,Privé,Institut Régional du Travail Social de Montpellier,34,3446
2019,Privé,Institut Régional du Travail Social de Montpellier,34,827
2019,Privé,Institut Régional du Travail Social de Montpellier,34,7047
2019,Privé,Institut Régional du Travail Social de Montpellier,34,1122
2019,Privé,Institut Régional du Travail Social de Montpellier,34,33
2019,Privé,Institut Régional du Travail Social de Montpellier,34,479
2019,Privé,Institut Régional du Travail Social de Montpellier,34,265
2019,Public,Lycée de Mirepoix,,
2019,Public,Lycée Déodat de Séverac,31,13581
2019,Public,Lycée Déodat de Séverac,31,6066
2019,Public,Lycée Déodat de Séverac,31,23
2019,Public,Lycée Déodat de Séverac,31,3126
2019,Public,Lycée Déodat de Séverac,31,643
2019,Public,Lycée Déodat de Séverac,31,896
2019,Public,Lycée Déodat de Séverac,31,511
2019,Public,Lycée Déodat de Séverac,31,446
2019,Public,Lycée Déodat de Séverac,31,100
2019,Public,Lycée Déodat de Séverac,31,180
2019,Privé,Pôle formation recherche Institut Saint Simon,31,13581
2019,Privé,Pôle formation recherche Institut Saint Simon,31,6066
2019,Privé,Pôle formation recherche Institut Saint Simon,31,23
2019,Privé,Pôle formation recherche Institut Saint Simon,31,3126
2019,Privé,Pôle formation recherche Institut Saint Simon,31,643
2019,Privé,Pôle formation recherche Institut Saint Simon,31,896
2019,Privé,Pôle formation recherche Institut Saint Simon,31,511
2019,Privé,Pôle formation recherche Institut Saint Simon,31,446
2019,Privé,Pôle formation recherche Institut Saint Simon,31,100
2019,Privé,Pôle formation recherche Institut Saint Simon,31,180
2019,Public,IFSI CH Narbonne,11,979
2019,Public,IFSI CH Narbonne,11,134
2019,Public,IFSI CH Narbonne,11,2213
2019,Public,IFSI CH Narbonne,11,199
2019,Public,IFSI CH Narbonne,11,103
2019,Public,IFSI CH Narbonne,11,69
2019,Public,IFSI CH Narbonne,11,0
2019,Public,IFSI CH Narbonne,11,272
2019,Public,IFSI CH Narbonne,11,5366
2019,Public,IFSI CH Narbonne,11,6
2019,Privé,IFSI Croix Rouge Française Nîmes,30,586
2019,Privé,IFSI Croix Rouge Française Nîmes,30,775
2019,Privé,IFSI Croix Rouge Française Nîmes,30,577
2019,Privé,IFSI Croix Rouge Française Nîmes,30,144
2019,Privé,IFSI Croix Rouge Française Nîmes,30,2282
2019,Privé,IFSI Croix Rouge Française Nîmes,30,1448
2019,Privé,IFSI Croix Rouge Française Nîmes,30,3924
2019,Privé,IFSI Croix Rouge Française Nîmes,30,48
2019,Privé,IFSI Croix Rouge Française Nîmes,30,10483
2019,Privé,IFSI Croix Rouge Française Nîmes,30,171
2019,Public,IFSI Lozérien,48,614
2019,Public,IFSI Lozérien,48,12
2019,Public,IFSI Lozérien,48,195
2019,Public,IFSI Lozérien,48,154
2019,Public,IFSI Lozérien,48,92
2019,Public,IFSI Lozérien,48,123
2019,Public,IFSI Lozérien,48,21
2019,Public,IFSI Lozérien,48,21
2019,Public,IFSI Lozérien,48,10
2019,Public,IFSI Lozérien,48,174
2019,Public,IFSI CHU de Toulouse,31,13581
2019,Public,IFSI CHU de Toulouse,31,6066
2019,Public,IFSI CHU de Toulouse,31,23
2019,Public,IFSI CHU de Toulouse,31,3126
2019,Public,IFSI CHU de Toulouse,31,643
2019,Public,IFSI CHU de Toulouse,31,896
2019,Public,IFSI CHU de Toulouse,31,511
2019,Public,IFSI CHU de Toulouse,31,446
2019,Public,IFSI CHU de Toulouse,31,100
2019,Public,IFSI CHU de Toulouse,31,180
2019,Public,IFSI CH de Bigorre,65,156
2019,Public,IFSI CH de Bigorre,65,26
2019,Public,IFSI CH de Bigorre,65,903
2019,Public,IFSI CH de Bigorre,65,376
2019,Public,IFSI CH de Bigorre,65,17
2019,Public,IFSI CH de Bigorre,65,2163
2019,Public,IFSI CH de Bigorre,65,36
2019,Public,IFSI CH de Bigorre,65,697
2019,Public,IFSI CH de Bigorre,65,145
2019,Public,IFSI CH de Bigorre,65,119
2019,Public,IFSI CH Montauban,82,3468
2019,Public,IFSI CH Montauban,82,668
2019,Public,IFSI CH Montauban,82,68
2019,Public,IFSI CH Montauban,82,29
2019,Public,IFSI CH Montauban,82,106
2019,Public,IFSI CH Montauban,82,1427
2019,Public,IFSI CH Montauban,82,344
2019,Public,IFSI CH Montauban,82,115
2019,Public,IFSI CH Montauban,82,27
2019,Public,IFSI CH Montauban,82,0
2019,Privé,Pôle formation recherche Institut Saint Simon,31,13581
2019,Privé,Pôle formation recherche Institut Saint Simon,31,6066
2019,Privé,Pôle formation recherche Institut Saint Simon,31,23
2019,Privé,Pôle formation recherche Institut Saint Simon,31,3126
2019,Privé,Pôle formation recherche Institut Saint Simon,31,643
2019,Privé,Pôle formation recherche Institut Saint Simon,31,896
2019,Privé,Pôle formation recherche Institut Saint Simon,31,511
2019,Privé,Pôle formation recherche Institut Saint Simon,31,446
2019,Privé,Pôle formation recherche Institut Saint Simon,31,100
2019,Privé,Pôle formation recherche Institut Saint Simon,31,180
2019,Privé,ERASME,31,13581
2019,Privé,ERASME,31,6066
2019,Privé,ERASME,31,23
2019,Privé,ERASME,31,3126
2019,Privé,ERASME,31,643
2019,Privé,ERASME,31,896
2019,Privé,ERASME,31,511
2019,Privé,ERASME,31,446
2019,Privé,ERASME,31,100
2019,Privé,ERASME,31,180
2019,Privé,Institut Régional du Travail Social de Montpellier,34,228
2019,Privé,Institut Régional du Travail Social de Montpellier,34,15243
2019,Privé,Institut Régional du Travail Social de Montpellier,34,3446
2019,Privé,Institut Régional du Travail Social de Montpellier,34,827
2019,Privé,Institut Régional du Travail Social de Montpellier,34,7047
2019,Privé,Institut Régional du Travail Social de Montpellier,34,1122
2019,Privé,Institut Régional du Travail Social de Montpellier,34,33
2019,Privé,Institut Régional du Travail Social de Montpellier,34,479
2019,Privé,Institut Régional du Travail Social de Montpellier,34,265
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,586
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,775
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,577
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,144
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,2282
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,1448
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,3924
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,48
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,10483
2019,Privé,IFME (institut de formations aux métiers éducatifs) de Nîmes,30,171
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,13581
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,6066
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,23
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,3126
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,643
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,896
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,511
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,446
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,100
2019,Public,"Centre de Ressources, d'Expertise et de Performance Sportive de Toulouse (CREPS)",31,180
2019,Privé,Institut Catholique de Toulouse,31,13581
2019,Privé,Institut Catholique de Toulouse,31,6066
2019,Privé,Institut Catholique de Toulouse,31,23
2019,Privé,Institut Catholique de Toulouse,31,3126
2019,Privé,Institut Catholique de Toulouse,31,643
2019,Privé,Institut Catholique de Toulouse,31,896
2019,Privé,Institut Catholique de Toulouse,31,511
2019,Privé,Institut Catholique de Toulouse,31,446
2019,Privé,Institut Catholique de Toulouse,31,100
2019,Privé,Institut Catholique de Toulouse,31,180
2019,Privé,ICAM Toulouse,31,13581
2019,Privé,ICAM Toulouse,31,6066
2019,Privé,ICAM Toulouse,31,23
2019,Privé,ICAM Toulouse,31,3126
2019,Privé,ICAM Toulouse,31,643
2019,Privé,ICAM Toulouse,31,896
2019,Privé,ICAM Toulouse,31,511
2019,Privé,ICAM Toulouse,31,446
2019,Privé,ICAM Toulouse,31,100
2019,Privé,ICAM Toulouse,31,180
2019,Privé,Institut Régional du Travail Social de Montpellier,34,228
2019,Privé,Institut Régional du Travail Social de Montpellier,34,15243
2019,Privé,Institut Régional du Travail Social de Montpellier,34,3446
2019,Privé,Institut Régional du Travail Social de Montpellier,34,827
2019,Privé,Institut Régional du Travail Social de Montpellier,34,7047
2019,Privé,Institut Régional du Travail Social de Montpellier,34,1122
2019,Privé,Institut Régional du Travail Social de Montpellier,34,33
2019,Privé,Institut Régional du Travail Social de Montpellier,34,479
2019,Privé,Institut Régional du Travail Social de Montpellier,34,265
2019,Privé,Institut Régional du Travail Social de Perpignan,66,2953
2019,Privé,Institut Régional du Travail Social de Perpignan,66,29
2019,Privé,Institut Régional du Travail Social de Perpignan,66,533
2019,Privé,Institut Régional du Travail Social de Perpignan,66,364
2019,Privé,Institut Régional du Travail Social de Perpignan,66,100
2019,Privé,Institut Régional du Travail Social de Perpignan,66,32
2019,Privé,Institut Régional du Travail Social de Perpignan,66,141
2019,Privé,Institut Régional du Travail Social de Perpignan,66,7697
2019,Privé,Institut Régional du Travail Social de Perpignan,66,1589
2019,Privé,Institut Régional du Travail Social de Perpignan,66,260
2019,Public,IFSI CHU de Toulouse,31,13581
2019,Public,IFSI CHU de Toulouse,31,6066
2019,Public,IFSI CHU de Toulouse,31,23
2019,Public,IFSI CHU de Toulouse,31,3126
2019,Public,IFSI CHU de Toulouse,31,643
2019,Public,IFSI CHU de Toulouse,31,896
2019,Public,IFSI CHU de Toulouse,31,511
2019,Public,IFSI CHU de Toulouse,31,446
2019,Public,IFSI CHU de Toulouse,31,100
2019,Public,IFSI CHU de Toulouse,31,180
2019,Privé,Pôle formation recherche Institut Saint Simon,31,13581
2019,Privé,Pôle formation recherche Institut Saint Simon,31,6066
2019,Privé,Pôle formation recherche Institut Saint Simon,31,23
2019,Privé,Pôle formation recherche Institut Saint Simon,31,3126
2019,Privé,Pôle formation recherche Institut Saint Simon,31,643
2019,Privé,Pôle formation recherche Institut Saint Simon,31,896
2019,Privé,Pôle formation recherche Institut Saint Simon,31,511
2019,Privé,Pôle formation recherche Institut Saint Simon,31,446
2019,Privé,Pôle formation recherche Institut Saint Simon,31,100
2019,Privé,Pôle formation recherche Institut Saint Simon,31,180
2019,Public,Lycée D'Artagnan,32,640
2019,Public,Lycée D'Artagnan,32,14
2019,Public,Lycée D'Artagnan,32,1665
2019,Public,Lycée D'Artagnan,32,402
2019,Public,Lycée D'Artagnan,32,173
2019,Public,Lycée D'Artagnan,32,73
2019,Public,Lycée D'Artagnan,32,80
2019,Public,Lycée D'Artagnan,32,35
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,77
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,0
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,327
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,63
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,1400
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,121
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,641
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,26
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,0
2019,Public,Lycée professionnel hôtelier Quercy Périgord,46,73
2019,Public,Université Toulouse 3 Paul Sabatier,31,13581
2019,Public,Université Toulouse 3 Paul Sabatier,31,6066
2019,Public,Université Toulouse 3 Paul Sabatier,31,23
2019,Public,Université Toulouse 3 Paul Sabatier,31,3126
2019,Public,Université Toulouse 3 Paul Sabatier,31,643
2019,Public,Université Toulouse 3 Paul Sabatier,31,896
2019,Public,Université Toulouse 3 Paul Sabatier,31,511
2019,Public,Université Toulouse 3 Paul Sabatier,31,446
2019,Public,Université Toulouse 3 Paul Sabatier,31,100
2019,Public,Université Toulouse 3 Paul Sabatier,31,180
2019,Public,Lycée polyvalent Pyrène,,
2019,Public,Lycée Paul Sabatier,11,979
2019,Public,Lycée Paul Sabatier,11,134
2019,Public,Lycée Paul Sabatier,11,2213
2019,Public,Lycée Paul Sabatier,11,199
2019,Public,Lycée Paul Sabatier,11,103
2019,Public,Lycée Paul Sabatier,11,69
2019,Public,Lycée Paul Sabatier,11,0
2019,Public,Lycée Paul Sabatier,11,272
2019,Public,Lycée Paul Sabatier,11,5366
2019,Public,Lycée Paul Sabatier,11,6
2019,Public,Lycée Paul Sabatier,11,979
2019,Public,Lycée Paul Sabatier,11,134
2019,Public,Lycée Paul Sabatier,11,2213
2019,Public,Lycée Paul Sabatier,11,199
2019,Public,Lycée Paul Sabatier,11,103
2019,Public,Lycée Paul Sabatier,11,69
2019,Public,Lycée Paul Sabatier,11,0
2019,Public,Lycée Paul Sabatier,11,272
2019,Public,Lycée Paul Sabatier,11,5366
2019,Public,Lycée Paul Sabatier,11,6
2019,Public,Lycée Jules Fil,11,979
2019,Public,Lycée Jules Fil,11,134
2019,Public,Lycée Jules Fil,11,2213
2019,Public,Lycée Jules Fil,11,199
2019,Public,Lycée Jules Fil,11,103
2019,Public,Lycée Jules Fil,11,69
2019,Public,Lycée Jules Fil,11,0
2019,Public,Lycée Jules Fil,11,272
2019,Public,Lycée Jules Fil,11,5366
2019,Public,Lycée Jules Fil,11,6
2019,Public,Lycée polyvalent Louise Michel,11,979
2019,Public,Lycée polyvalent Louise Michel,11,134
2019,Public,Lycée polyvalent Louise Michel,11,2213
2019,Public,Lycée polyvalent Louise Michel,11,199
2019,Public,Lycée polyvalent Louise Michel,11,103
2019,Public,Lycée polyvalent Louise Michel,11,69
2019,Public,Lycée polyvalent Louise Michel,11,0
2019,Public,Lycée polyvalent Louise Michel,11,272
2019,Public,Lycée polyvalent Louise Michel,11,5366
2019,Public,Lycée polyvalent Louise Michel,11,6
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,979
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,134
2019,Privé,LYCEE POLYVALENT SAINT LOUIS - SITE SAINT STANISLAS,11,2213
